Time,Ttest,TH,TM
9.99221,24.50000,172.69000,23.62000
10.02801,24.50000,172.69000,23.62000
10.05260,24.50000,172.69000,23.62000
10.07073,24.50000,172.69000,23.62000
10.10540,24.50000,172.69000,23.62000
10.13126,24.50000,172.69000,23.62000
10.15487,24.50000,172.69000,23.62000
10.18393,24.50000,172.69000,23.62000
10.20948,24.50000,172.69000,23.62000
10.23122,24.50000,172.69000,23.62000
10.26197,24.50000,172.69000,23.62000
10.28753,24.50000,172.75000,23.62000
10.30883,24.50000,172.75000,23.62000
10.33989,24.50000,172.75000,23.62000
10.36495,24.50000,172.75000,23.62000
10.38609,24.50000,172.75000,23.62000
10.41837,24.50000,172.75000,23.62000
10.44237,24.50000,172.75000,23.62000
10.46871,24.50000,172.75000,23.62000
10.49684,24.50000,172.75000,23.62000
10.52164,24.50000,172.75000,23.62000
10.54566,24.50000,172.75000,23.62000
10.57134,24.50000,172.81000,23.62000
10.60023,24.50000,172.81000,23.62000
10.62135,24.50000,172.81000,23.62000
10.65107,24.50000,172.81000,23.62000
10.67784,24.50000,172.81000,23.62000
10.70040,24.50000,172.81000,23.62000
10.72430,24.50000,172.81000,23.62000
10.75633,24.50000,172.81000,23.62000
10.77268,24.50000,172.81000,23.62000
10.80934,24.50000,172.81000,23.62000
10.83491,24.50000,172.81000,23.62000
10.85978,24.50000,172.88000,23.62000
10.88297,24.50000,172.88000,23.62000
10.90934,24.50000,172.88000,23.62000
10.93840,24.50000,172.88000,23.62000
10.96591,24.50000,172.88000,23.62000
10.99089,24.50000,172.88000,23.62000
11.01521,24.50000,172.88000,23.62000
11.03702,24.50000,172.88000,23.62000
11.06906,24.50000,172.88000,23.62000
11.09407,24.50000,172.88000,23.62000
11.12183,24.50000,172.94000,23.62000
11.14743,24.50000,172.94000,23.62000
11.17238,24.50000,172.94000,23.62000
11.20021,24.50000,172.94000,23.62000
11.21966,24.50000,172.94000,23.62000
11.25014,24.50000,172.94000,23.62000
11.27853,24.50000,172.94000,23.62000
11.30150,24.50000,172.94000,23.62000
11.32843,24.50000,172.94000,23.62000
11.35315,24.50000,172.94000,23.62000
11.37776,24.50000,172.94000,23.62000
11.39987,24.50000,172.94000,23.62000
11.43515,24.50000,172.94000,23.62000
11.45932,24.50000,172.94000,23.62000
11.48351,24.50000,172.94000,23.62000
11.50727,24.50000,172.94000,23.62000
11.53812,24.50000,172.94000,23.62000
11.56077,24.50000,172.94000,23.62000
11.59046,24.50000,172.94000,23.62000
11.60748,24.50000,172.94000,23.62000
11.64070,24.50000,172.94000,23.62000
11.66960,24.50000,172.94000,23.62000
11.69337,24.50000,173.00000,23.62000
11.71828,24.50000,173.00000,23.62000
11.74664,24.50000,173.00000,23.62000
11.77076,24.50000,173.00000,23.62000
11.79300,24.50000,173.00000,23.62000
11.82568,24.50000,173.00000,23.62000
11.85039,24.50000,173.00000,23.62000
11.87292,24.50000,173.00000,23.62000
