Time,voltage,current,power,TH
206.31458,29.749,1.1306,33.6342194,296.06
206.517,29.749,1.1305,33.6312445,296.13
206.7028,29.749,1.1304,33.6282696,296.13
206.90551,29.749,1.1303,33.6252947,296.25
207.10963,29.749,1.1302,33.6223198,296.25
207.31167,29.749,1.1301,33.6193449,296.31
207.51207,29.749,1.13,33.61637,296.38
207.69871,29.75,1.1298,33.61155,296.38
207.90063,29.75,1.1297,33.608575,296.5
208.10368,29.75,1.1296,33.6056,296.56
208.30496,29.75,1.1295,33.602625,296.56
208.50572,29.75,1.1294,33.59965,296.63
208.69188,29.75,1.1293,33.596675,296.69
208.89529,29.75,1.1292,33.5937,296.69
209.09668,29.75,1.1291,33.590725,296.75
209.29958,29.751,1.1289,33.5859039,296.88
209.5004,29.751,1.1288,33.5829288,296.88
209.70031,29.751,1.1287,33.5799537,296.94
209.88664,29.751,1.1286,33.5769786,297
210.08679,29.751,1.1285,33.5740035,297
210.28791,29.751,1.1284,33.5710284,297.13
210.48902,29.751,1.1283,33.5680533,297.19
210.69201,29.752,1.1282,33.5662064,297.19
210.89381,29.752,1.1281,33.5632312,297.25
211.08056,29.752,1.128,33.560256,297.31
211.28367,29.752,1.1279,33.5572808,297.31
211.48617,29.752,1.1278,33.5543056,297.38
211.68718,29.753,1.1277,33.5524581,297.5
211.88738,29.753,1.1275,33.5465075,297.5
212.07394,29.753,1.1274,33.5435322,297.56
212.27529,29.753,1.1273,33.5405569,297.56
212.47732,29.753,1.1272,33.5375816,297.63
212.68057,29.754,1.1271,33.5357334,297.69
212.86834,29.754,1.127,33.532758,297.69
213.08385,29.754,1.1269,33.5297826,297.69
213.27051,29.754,1.1268,33.5268072,297.81
213.47285,29.754,1.1267,33.5238318,297.81
213.67696,29.755,1.1266,33.521983,297.88
213.86574,29.755,1.1265,33.5190075,298
214.06955,29.755,1.1264,33.516032,298
214.27188,29.755,1.1263,33.5130565,298.06
214.47279,29.755,1.1262,33.510081,298.13
214.65981,29.755,1.1261,33.5071055,298.13
214.86027,29.755,1.126,33.50413,298.19
215.06267,29.755,1.1259,33.5011545,298.25
215.26678,29.755,1.1258,33.498179,298.25
215.46947,29.755,1.1257,33.4952035,298.31
215.65616,29.756,1.1256,33.4933536,298.38
215.85651,29.756,1.1255,33.490378,298.38
216.05899,29.756,1.1254,33.4874024,298.44
216.26097,29.756,1.1253,33.4844268,298.44
216.44927,29.756,1.1252,33.4814512,298.56
216.6511,29.756,1.1251,33.4784756,298.63
216.85191,29.756,1.125,33.4755,298.63
217.05262,29.756,1.1249,33.4725244,298.69
217.2557,29.757,1.1248,33.4706736,298.75
217.44346,29.756,1.1247,33.4665732,298.75
217.64429,29.757,1.1246,33.4647222,298.88
217.84893,29.757,1.1245,33.4617465,298.94
218.04973,29.757,1.1244,33.4587708,298.94
218.25181,29.757,1.1243,33.4557951,299
218.43977,29.757,1.1242,33.4528194,299.06
218.64371,29.758,1.1241,33.4509678,299.06
218.8452,29.758,1.124,33.447992,299.13
219.04859,29.758,1.1239,33.4450162,299.25
219.23447,29.758,1.1238,33.4420404,299.25
219.43512,29.758,1.1237,33.4390646,299.31
219.63683,29.758,1.1236,33.4360888,299.38
219.83888,29.759,1.1235,33.4342365,299.38
220.0419,29.759,1.1234,33.4312606,299.44
220.23042,29.759,1.1233,33.4282847,299.44
220.4333,29.759,1.1232,33.4253088,299.5
220.63492,29.759,1.1231,33.4223329,299.63
220.83729,29.759,1.123,33.419357,299.63
221.03905,29.759,1.1229,33.4163811,299.69
221.226,29.76,1.1229,33.417504,299.75
221.42927,29.76,1.1228,33.414528,299.75
221.63047,29.76,1.1227,33.411552,299.75
221.83344,29.76,1.1226,33.408576,299.88
222.03271,29.76,1.1225,33.4056,299.88
222.23163,29.76,1.1224,33.402624,300
222.41685,29.76,1.1223,33.399648,300.06
222.61581,29.76,1.1222,33.396672,300.06
222.81854,29.761,1.1221,33.3948181,300.06
223.01975,29.761,1.122,33.391842,300.19
223.22256,29.761,1.1219,33.3888659,300.19
223.42472,29.761,1.1219,33.3888659,300.25
223.61057,29.761,1.1218,33.3858898,300.31
223.81385,29.761,1.1217,33.3829137,300.31
224.01622,29.761,1.1216,33.3799376,300.44
224.22086,29.761,1.1215,33.3769615,300.56
224.40801,29.761,1.1214,33.3739854,300.56
224.60899,29.762,1.1213,33.3721306,300.69
224.81183,29.762,1.1212,33.3691544,300.69
225.01501,29.762,1.1211,33.3661782,300.75
225.20538,29.762,1.121,33.363202,300.81
225.40798,29.762,1.1209,33.3602258,300.81
225.60967,29.762,1.1208,33.3572496,300.88
225.81082,29.762,1.1207,33.3542734,300.94
225.99886,29.762,1.1206,33.3512972,300.94
226.20204,29.762,1.1206,33.3512972,301.06
226.40628,29.763,1.1205,33.3494415,301.13
226.60688,29.763,1.1204,33.3464652,301.13
226.7952,29.763,1.1203,33.3434889,301.25
226.99805,29.763,1.1202,33.3405126,301.31
227.2011,29.763,1.1201,33.3375363,301.31
227.40261,29.764,1.12,33.33568,301.31
227.5879,29.764,1.1199,33.3327036,301.38
227.79089,29.764,1.1198,33.3297272,301.38
227.99159,29.764,1.1198,33.3297272,301.44
228.19217,29.764,1.1197,33.3267508,301.44
228.39372,29.764,1.1196,33.3237744,301.5
228.59547,29.764,1.1195,33.320798,301.56
228.78172,29.765,1.1194,33.318941,301.56
228.98521,29.765,1.1193,33.3159645,301.63
229.18658,29.765,1.1192,33.312988,301.69
229.38863,29.765,1.1191,33.3100115,301.69
229.59176,29.765,1.119,33.307035,301.75
229.78088,29.765,1.119,33.307035,301.81
229.98377,29.765,1.1189,33.3040585,301.81
230.18532,29.765,1.1188,33.301082,301.88
230.38611,29.766,1.1187,33.2992242,301.94
230.57269,29.766,1.1186,33.2962476,301.94
230.77375,29.766,1.1186,33.2962476,302
230.97674,29.766,1.1185,33.293271,302.06
231.23874,29.766,1.1184,33.2902944,302.06
231.37992,29.766,1.1183,33.2873178,302.13
231.56738,29.766,1.1182,33.2843412,302.19
231.77186,29.767,1.1181,33.2824827,302.19
231.97445,29.766,1.1181,33.2813646,302.25
232.17673,29.767,1.118,33.279506,302.38
232.36371,29.767,1.1179,33.2765293,302.38
232.5657,29.767,1.1178,33.2735526,302.44
232.7685,29.767,1.1177,33.2705759,302.5
232.97088,29.767,1.1177,33.2705759,302.5
233.1728,29.767,1.1176,33.2675992,302.56
233.36052,29.767,1.1175,33.2646225,302.56
233.56159,29.767,1.1174,33.2616458,302.56
233.76156,29.768,1.1173,33.2597864,302.63
233.96267,29.768,1.1173,33.2597864,302.63
234.16623,29.768,1.1172,33.2568096,302.69
234.35489,29.768,1.1171,33.2538328,302.75
234.55746,29.768,1.117,33.250856,302.75
234.75794,29.768,1.1169,33.2478792,302.88
234.96002,29.768,1.1168,33.2449024,302.88
235.14711,29.768,1.1168,33.2449024,302.88
235.35048,29.768,1.1167,33.2419256,302.94
235.55169,29.768,1.1166,33.2389488,303.06
235.75495,29.769,1.1165,33.2370885,303.06
235.9435,29.769,1.1164,33.2341116,303.13
236.14512,29.769,1.1164,33.2341116,303.13
236.34755,29.769,1.1163,33.2311347,303.19
236.54955,29.769,1.1162,33.2281578,303.25
236.75173,29.769,1.1161,33.2251809,303.25
236.93848,29.77,1.116,33.22332,303.25
237.13805,29.77,1.1159,33.220343,303.31
237.3406,29.77,1.1159,33.220343,303.31
237.54466,29.77,1.1158,33.217366,303.38
237.7474,29.77,1.1157,33.214389,303.44
237.9366,29.77,1.1157,33.214389,303.44
238.13859,29.77,1.1156,33.211412,303.5
238.33952,29.77,1.1155,33.208435,303.5
238.53779,29.77,1.1154,33.205458,303.5
238.73852,29.771,1.1153,33.2035963,303.56
238.93684,29.771,1.1153,33.2035963,303.69
239.1334,29.771,1.1152,33.2006192,303.69
239.33174,29.771,1.1151,33.1976421,303.69
239.53497,29.77,1.1151,33.196527,303.75
239.73552,29.771,1.115,33.194665,303.75
239.92096,29.771,1.1149,33.1916879,303.81
240.12255,29.771,1.1148,33.1887108,303.88
240.32368,29.771,1.1148,33.1887108,303.88
240.52416,29.771,1.1147,33.1857337,303.88
240.72257,29.771,1.1146,33.1827566,303.88
240.92266,29.771,1.1146,33.1827566,303.88
241.1271,29.771,1.1145,33.1797795,303.94
241.32679,29.772,1.1144,33.1779168,303.94
241.51465,29.772,1.1143,33.1749396,304
241.71701,29.772,1.1143,33.1749396,304.06
241.91918,29.772,1.1142,33.1719624,304.06
242.12183,29.772,1.1141,33.1689852,304.13
242.32247,29.772,1.114,33.166008,304.19
242.50861,29.772,1.114,33.166008,304.19
242.71189,29.772,1.1139,33.1630308,304.25
242.91146,29.772,1.1138,33.1600536,304.31
243.11379,29.773,1.1137,33.1581901,304.31
243.31566,29.773,1.1137,33.1581901,304.38
243.5159,29.773,1.1136,33.1552128,304.44
243.70359,29.773,1.1135,33.1522355,304.44
243.90564,29.773,1.1135,33.1522355,304.5
244.10818,29.773,1.1134,33.1492582,304.5
244.31036,29.773,1.1133,33.1462809,304.56
244.49701,29.774,1.1132,33.1444168,304.63
244.70013,29.774,1.1132,33.1444168,304.63
244.90353,29.774,1.1131,33.1414394,304.75
245.10343,29.774,1.113,33.138462,304.75
245.30392,29.774,1.1129,33.1354846,304.75
245.49101,29.774,1.1129,33.1354846,304.81
245.69231,29.774,1.1128,33.1325072,304.88
245.89656,29.774,1.1127,33.1295298,304.88
246.09684,29.775,1.1126,33.127665,305
246.29857,29.775,1.1126,33.127665,305
246.50028,29.775,1.1125,33.1246875,305
246.68811,29.775,1.1124,33.12171,305.06
246.88995,29.775,1.1124,33.12171,305.19
247.09233,29.775,1.1123,33.1187325,305.19
247.29234,29.775,1.1122,33.115755,305.25
247.49388,29.775,1.1122,33.115755,305.25
247.67993,29.775,1.1121,33.1127775,305.25
247.88214,29.775,1.112,33.1098,305.25
248.08464,29.776,1.1119,33.1079344,305.31
248.28719,29.776,1.1119,33.1079344,305.31
248.47469,29.776,1.1118,33.1049568,305.38
248.67472,29.775,1.1117,33.1008675,305.44
248.87697,29.776,1.1117,33.1019792,305.44
249.08082,29.776,1.1116,33.0990016,305.44
249.28482,29.776,1.1115,33.096024,305.44
249.47084,29.776,1.1115,33.096024,305.5
249.67338,29.776,1.1114,33.0930464,305.56
249.87439,29.776,1.1113,33.0900688,305.56
250.0765,29.776,1.1113,33.0900688,305.63
250.26482,29.776,1.1112,33.0870912,305.75
250.46503,29.777,1.1111,33.0852247,305.75
250.66858,29.777,1.1111,33.0852247,305.75
250.86955,29.777,1.111,33.082247,305.81
251.07159,29.777,1.1109,33.0792693,305.81
251.2609,29.777,1.1109,33.0792693,305.88
251.46327,29.777,1.1108,33.0762916,305.94
251.66498,29.777,1.1107,33.0733139,305.94
251.86909,29.777,1.1107,33.0733139,306
252.06987,29.777,1.1106,33.0703362,306
252.25606,29.778,1.1105,33.068469,306
252.45663,29.778,1.1105,33.068469,306
252.6592,29.778,1.1104,33.0654912,306
252.86183,29.778,1.1103,33.0625134,306.13
253.06074,29.778,1.1102,33.0595356,306.13
253.2626,29.778,1.1102,33.0595356,306.13
253.45055,29.778,1.1101,33.0565578,306.19
253.65272,29.778,1.1101,33.0565578,306.25
253.85498,29.779,1.11,33.05469,306.25
254.05657,29.779,1.1099,33.0517121,306.31
254.2451,29.779,1.1099,33.0517121,306.38
254.44611,29.779,1.1098,33.0487342,306.38
254.65037,29.779,1.1097,33.0457563,306.38
254.85044,29.779,1.1097,33.0457563,306.38
255.03902,29.779,1.1096,33.0427784,306.38
255.24079,29.779,1.1095,33.0398005,306.5
255.44344,29.779,1.1095,33.0398005,306.56
255.64221,29.779,1.1094,33.0368226,306.56
255.84364,29.779,1.1094,33.0368226,306.56
256.04167,29.779,1.1093,33.0338447,306.56
256.2409,29.78,1.1092,33.031976,306.56
256.44378,29.78,1.1091,33.028998,306.63
256.82999,29.78,1.109,33.02602,306.75
257.23269,29.78,1.1088,33.020064,306.81
257.63971,29.78,1.1087,33.017086,306.88
258.03182,29.78,1.1086,33.014108,306.94
258.42343,29.78,1.1085,33.01113,307
258.82758,29.78,1.1083,33.005174,307.06
259.23055,29.781,1.1082,33.0033042,307.19
259.61948,29.78,1.1081,32.999218,307.19
260.02583,29.781,1.108,32.997348,307.31
260.41176,29.781,1.1079,32.9943699,307.38
260.81837,29.781,1.1078,32.9913918,307.44
261.20787,29.781,1.1076,32.9854356,307.5
261.61175,29.782,1.1075,32.983565,307.56
262.00192,29.782,1.1074,32.9805868,307.69
262.40407,29.782,1.1073,32.9776086,307.75
262.80557,29.782,1.1072,32.9746304,307.75
263.19648,29.782,1.107,32.968674,307.75
263.59659,29.783,1.1069,32.9668027,307.81
263.99946,29.783,1.1068,32.9638244,307.81
264.40408,29.783,1.1067,32.9608461,307.94
264.79293,29.783,1.1066,32.9578678,308.06
265.19859,29.783,1.1065,32.9548895,308.06
265.58472,29.783,1.1064,32.9519112,308.13
265.98765,29.783,1.1062,32.9459546,308.19
266.38958,29.784,1.1061,32.9440824,308.25
266.77789,29.784,1.1061,32.9440824,308.31
266.97971,29.784,1.106,32.941104,308.31
267.18086,29.784,1.106,32.941104,308.31
267.38654,29.784,1.1059,32.9381256,308.38
267.5726,29.784,1.1059,32.9381256,308.38
267.77288,29.784,1.1058,32.9351472,308.44
267.9746,29.784,1.1057,32.9321688,308.44
268.17653,29.784,1.1057,32.9321688,308.44
268.38156,29.784,1.1056,32.9291904,308.5
268.56754,29.784,1.1056,32.9291904,308.56
268.76829,29.784,1.1055,32.926212,308.56
268.97152,29.784,1.1055,32.926212,308.56
269.17371,29.784,1.1054,32.9232336,308.56
269.37472,29.785,1.1054,32.924339,308.56
269.56175,29.784,1.1053,32.9202552,308.63
269.76449,29.785,1.1053,32.9213605,308.69
269.96721,29.785,1.1052,32.918382,308.69
270.16752,29.785,1.1051,32.9154035,308.75
270.36859,29.785,1.1051,32.9154035,308.75
270.55705,29.785,1.105,32.912425,308.75
270.75951,29.785,1.105,32.912425,308.75
270.96062,29.785,1.1049,32.9094465,308.75
271.1607,29.786,1.1049,32.9105514,308.88
271.36406,29.786,1.1048,32.9075728,308.88
271.55158,29.785,1.1048,32.906468,308.88
271.75273,29.786,1.1047,32.9045942,308.88
271.9552,29.786,1.1047,32.9045942,308.94
272.15645,29.786,1.1046,32.9016156,308.94
272.35478,29.786,1.1046,32.9016156,309
272.55355,29.786,1.1045,32.898637,309
272.75277,29.786,1.1045,32.898637,309
272.95336,29.786,1.1044,32.8956584,309.06
273.15492,29.787,1.1044,32.8967628,309.06
273.34364,29.786,1.1043,32.8926798,309.13
273.5446,29.787,1.1043,32.8937841,309.13
273.74718,29.787,1.1042,32.8908054,309.13
273.94974,29.787,1.1042,32.8908054,309.19
274.15177,29.787,1.1041,32.8878267,309.19
274.33842,29.787,1.104,32.884848,309.19
274.54085,29.787,1.104,32.884848,309.31
274.74189,29.787,1.1039,32.8818693,309.38
274.94359,29.787,1.1039,32.8818693,309.38
275.14352,29.787,1.1038,32.8788906,309.38
275.3462,29.787,1.1038,32.8788906,309.38
275.53451,29.787,1.1037,32.8759119,309.38
275.73859,29.787,1.1037,32.8759119,309.44
275.9401,29.787,1.1036,32.8729332,309.5
276.12674,29.787,1.1036,32.8729332,309.5
276.32927,29.787,1.1035,32.8699545,309.56
276.53175,29.787,1.1035,32.8699545,309.63
276.73384,29.788,1.1034,32.8680792,309.63
276.93611,29.788,1.1034,32.8680792,309.69
277.13561,29.787,1.1033,32.8639971,309.69
277.32284,29.787,1.1033,32.8639971,309.69
277.52404,29.788,1.1032,32.8621216,309.69
277.72565,29.788,1.1032,32.8621216,309.69
277.92801,29.788,1.1031,32.8591428,309.69
278.11781,29.788,1.1031,32.8591428,309.69
278.31737,29.788,1.103,32.856164,309.69
278.52043,29.788,1.103,32.856164,309.75
278.72012,29.788,1.1029,32.8531852,309.75
278.92253,29.788,1.1029,32.8531852,309.75
279.12282,29.788,1.1029,32.8531852,309.81
279.31068,29.788,1.1028,32.8502064,309.88
279.51076,29.788,1.1028,32.8502064,309.88
279.71258,29.788,1.1027,32.8472276,309.88
279.91245,29.788,1.1027,32.8472276,309.94
280.11563,29.789,1.1026,32.8453514,309.94
280.31817,29.789,1.1026,32.8453514,310.06
280.50567,29.789,1.1025,32.8423725,310.06
280.70768,29.789,1.1025,32.8423725,310.06
280.90963,29.789,1.1024,32.8393936,310.06
281.1105,29.789,1.1024,32.8393936,310.13
281.31173,29.789,1.1023,32.8364147,310.13
281.50047,29.789,1.1023,32.8364147,310.19
281.70269,29.79,1.1023,32.837517,310.19
281.90361,29.789,1.1022,32.8334358,310.25
282.10497,29.79,1.1022,32.834538,310.31
282.30636,29.79,1.1021,32.831559,310.31
282.50791,29.79,1.1021,32.831559,310.38
282.69534,29.79,1.102,32.82858,310.44
282.8977,29.79,1.102,32.82858,310.44
283.09988,29.79,1.102,32.82858,310.44
283.30161,29.79,1.1019,32.825601,310.5
283.48883,29.79,1.1019,32.825601,310.5
283.69088,29.79,1.1018,32.822622,310.5
283.89279,29.79,1.1018,32.822622,310.56
284.09367,29.79,1.1017,32.819643,310.56
284.29564,29.79,1.1017,32.819643,310.56
284.48572,29.79,1.1017,32.819643,310.56
284.68765,29.79,1.1016,32.816664,310.56
284.88841,29.79,1.1016,32.816664,310.56
285.08986,29.79,1.1015,32.813685,310.56
285.29336,29.79,1.1015,32.813685,310.56
285.47974,29.79,1.1014,32.810706,310.56
285.68279,29.79,1.1014,32.810706,310.56
285.88556,29.79,1.1014,32.810706,310.56
286.08853,29.79,1.1013,32.807727,310.56
286.27562,29.79,1.1013,32.807727,310.56
286.47762,29.79,1.1012,32.804748,310.63
286.67945,29.79,1.1012,32.804748,310.69
286.8819,29.79,1.1011,32.801769,310.69
287.08277,29.79,1.1011,32.801769,310.69
287.26917,29.791,1.101,32.799891,310.75
287.47164,29.79,1.101,32.79879,310.75
287.67356,29.791,1.101,32.799891,310.75
287.87579,29.79,1.1009,32.795811,310.81
288.06348,29.791,1.1009,32.7969119,310.81
288.26321,29.791,1.1008,32.7939328,310.88
288.46542,29.791,1.1008,32.7939328,310.94
288.66723,29.791,1.1008,32.7939328,310.94
288.86866,29.791,1.1007,32.7909537,310.94
289.06897,29.791,1.1007,32.7909537,311
289.25681,29.791,1.1006,32.7879746,311
289.45883,29.791,1.1006,32.7879746,311.06
289.66052,29.791,1.1006,32.7879746,311.13
289.85903,29.791,1.1005,32.7849955,311.13
290.06087,29.791,1.1005,32.7849955,311.19
290.26192,29.791,1.1004,32.7820164,311.19
290.46182,29.791,1.1004,32.7820164,311.19
290.66142,29.791,1.1004,32.7820164,311.19
290.86218,29.791,1.1003,32.7790373,311.25
291.04795,29.791,1.1003,32.7790373,311.25
291.25142,29.791,1.1002,32.7760582,311.25
291.4552,29.791,1.1002,32.7760582,311.25
291.65864,29.79,1.1001,32.771979,311.31
291.84462,29.784,1.0997,32.7534648,311.31
292.04354,29.78,1.0996,32.746088,311.31
292.24189,29.779,1.0996,32.7449884,311.38
292.44247,29.777,1.0994,32.7368338,311.38
292.64126,29.781,1.0996,32.7471876,311.38
292.84296,29.789,1.0998,32.7619422,311.44
293.03963,29.788,1.0997,32.7578636,311.5
293.2418,29.788,1.0997,32.7578636,311.5
293.44344,29.787,1.0996,32.7537852,311.5
293.6462,29.786,1.0995,32.749707,311.5
293.84664,29.785,1.0994,32.745629,311.5
294.03372,29.782,1.0992,32.7363744,311.56
294.23567,29.781,1.0992,32.7352752,311.63
294.43863,29.779,1.0991,32.7300989,311.63
294.6414,29.778,1.099,32.726022,311.69
294.84299,29.777,1.099,32.724923,311.69
295.02793,29.787,1.0992,32.7418704,311.69
295.22984,29.781,1.0989,32.7263409,311.75
295.43,29.779,1.0988,32.7211652,311.75
295.6327,29.777,1.0987,32.7159899,311.75
295.8345,29.779,1.0987,32.7181873,311.75
296.03413,29.778,1.0987,32.7170886,311.75
296.22105,29.781,1.0987,32.7203847,311.81
296.42269,29.779,1.0987,32.7181873,311.88
296.62507,29.778,1.0985,32.711133,311.88
296.82632,29.778,1.0985,32.711133,311.94
297.02809,29.775,1.0984,32.70486,312
297.21692,29.786,1.0988,32.7288568,312
297.4197,29.791,1.0988,32.7343508,312.06
297.62034,29.791,1.0988,32.7343508,312.13
297.82571,29.791,1.0988,32.7343508,312.13
298.02472,29.791,1.0987,32.7313717,312.13
298.21023,29.791,1.0987,32.7313717,312.19
298.4126,29.792,1.0987,32.7324704,312.19
298.61561,29.792,1.0986,32.7294912,312.19
298.81703,29.791,1.0986,32.7283926,312.19
299.01748,29.792,1.0985,32.726512,312.19
299.21804,29.791,1.0985,32.7254135,312.19
299.40437,29.792,1.0984,32.7235328,312.19
299.60691,29.792,1.0984,32.7235328,312.19
299.80986,29.792,1.0984,32.7235328,312.19
300.01214,29.792,1.0983,32.7205536,312.19
300.19914,29.792,1.0983,32.7205536,312.25
300.40164,29.792,1.0982,32.7175744,312.25
300.60401,29.791,1.0982,32.7164762,312.25
300.80652,29.792,1.0982,32.7175744,312.25
301.00539,29.792,1.0981,32.7145952,312.25
301.20711,29.792,1.0981,32.7145952,312.25
301.4037,29.792,1.0981,32.7145952,312.31
301.60445,29.792,1.098,32.711616,312.38
301.80386,29.792,1.098,32.711616,312.38
301.98963,29.792,1.0979,32.7086368,312.38
302.18998,29.792,1.0979,32.7086368,312.44
302.38985,29.792,1.0979,32.7086368,312.44
302.59149,29.792,1.0978,32.7056576,312.5
302.79343,29.792,1.0978,32.7056576,312.56
302.99505,29.792,1.0977,32.7026784,312.56
303.19864,29.792,1.0977,32.7026784,312.63
303.38589,29.793,1.0977,32.7037761,312.63
303.58857,29.793,1.0976,32.7007968,312.63
303.79038,29.793,1.0976,32.7007968,312.69
303.99273,29.793,1.0976,32.7007968,312.69
304.17902,29.793,1.0975,32.6978175,312.75
304.38104,29.793,1.0975,32.6978175,312.75
304.58356,29.793,1.0974,32.6948382,312.75
304.78533,29.793,1.0974,32.6948382,312.75
304.98595,29.792,1.0974,32.6937408,312.75
305.17387,29.792,1.0973,32.6907616,312.75
305.3786,29.792,1.0973,32.6907616,312.81
305.58039,29.791,1.0972,32.6866852,312.88
305.78372,29.789,1.0971,32.6815119,312.88
305.96984,29.786,1.0969,32.6722634,312.88
306.16969,29.785,1.0969,32.6711665,312.94
306.37103,29.785,1.0968,32.668188,312.94
306.57243,29.785,1.0968,32.668188,312.94
306.77583,29.785,1.0968,32.668188,312.94
306.97594,29.785,1.0967,32.6652095,312.94
307.17549,29.785,1.0967,32.6652095,313
307.37461,29.784,1.0966,32.6611344,313
307.57569,29.784,1.0966,32.6611344,313
307.76286,29.783,1.0965,32.6570595,313
307.9644,29.783,1.0965,32.6570595,313
308.1649,29.784,1.0965,32.658156,313
308.36731,29.784,1.0964,32.6551776,313.06
308.55551,29.784,1.0964,32.6551776,313.06
308.75676,29.784,1.0964,32.6551776,313.13
308.95656,29.784,1.0963,32.6521992,313.19
309.1576,29.784,1.0963,32.6521992,313.19
309.35757,29.786,1.0964,32.6573704,313.19
309.55943,29.793,1.0966,32.6710038,313.19
309.76373,29.794,1.0965,32.669121,313.19
309.9492,29.794,1.0965,32.669121,313.19
310.148,29.794,1.0965,32.669121,313.25
310.34849,29.794,1.0964,32.6661416,313.25
310.55167,29.794,1.0964,32.6661416,313.31
310.753,29.794,1.0963,32.6631622,313.31
310.95488,29.794,1.0963,32.6631622,313.31
311.14164,29.794,1.0963,32.6631622,313.38
311.34352,29.794,1.0962,32.6601828,313.38
311.54692,29.794,1.0962,32.6601828,313.44
311.74804,29.794,1.0962,32.6601828,313.44
311.94842,29.794,1.0961,32.6572034,313.44
312.13665,29.794,1.0961,32.6572034,313.5
312.33561,29.794,1.0961,32.6572034,313.5
312.53746,29.795,1.096,32.65532,313.5
312.73774,29.794,1.096,32.654224,313.5
312.94084,29.795,1.096,32.65532,313.5
313.14285,29.795,1.0959,32.6523405,313.5
313.34425,29.795,1.0959,32.6523405,313.5
313.53164,29.795,1.0959,32.6523405,313.56
313.73047,29.795,1.0958,32.649361,313.56
313.93167,29.795,1.0958,32.649361,313.56
314.13501,29.795,1.0957,32.6463815,313.63
314.33633,29.795,1.0957,32.6463815,313.63
314.53638,29.795,1.0957,32.6463815,313.63
314.72271,29.795,1.0956,32.643402,313.69
314.92498,29.795,1.0956,32.643402,313.69
315.12694,29.795,1.0956,32.643402,313.69
315.32897,29.795,1.0955,32.6404225,313.69
315.53157,29.795,1.0955,32.6404225,313.69
315.71844,29.795,1.0955,32.6404225,313.69
315.9204,29.795,1.0954,32.637443,313.69
316.12166,29.795,1.0954,32.637443,313.69
316.32541,29.795,1.0954,32.637443,313.75
316.52593,29.795,1.0954,32.637443,313.75
316.71201,29.795,1.0953,32.6344635,313.81
316.91488,29.795,1.0953,32.6344635,313.88
317.11691,29.795,1.0953,32.6344635,313.88
317.32046,29.795,1.0952,32.631484,313.88
317.5189,29.795,1.0952,32.631484,313.88
317.71757,29.794,1.0951,32.6274094,313.88
317.91541,29.794,1.0951,32.6274094,313.88
318.1175,29.794,1.0951,32.6274094,313.88
318.31846,29.794,1.0951,32.6274094,313.88
318.50468,29.793,1.095,32.623335,313.88
318.70706,29.794,1.095,32.62443,313.88
318.91018,29.794,1.0949,32.6214506,313.94
319.11011,29.794,1.095,32.62443,313.94
319.31274,29.794,1.0949,32.6214506,313.94
319.50053,29.793,1.0948,32.6173764,313.94
319.70016,29.79,1.0947,32.611113,314
319.90179,29.789,1.0946,32.6070394,314
320.10352,29.788,1.0945,32.602966,314.06
320.30362,29.787,1.0944,32.5988928,314.06
320.50481,29.781,1.0943,32.5893483,314.06
320.70541,29.784,1.0944,32.5956096,314.13
320.89233,29.791,1.0946,32.6092286,314.13
321.09018,29.796,1.0947,32.6176812,314.13
321.28963,29.796,1.0946,32.6147016,314.13
321.49101,29.796,1.0946,32.6147016,314.13
321.69204,29.796,1.0946,32.6147016,314.13
321.89503,29.796,1.0945,32.611722,314.13
322.0971,29.796,1.0945,32.611722,314.13
322.28348,29.796,1.0945,32.611722,314.13
322.48557,29.796,1.0944,32.6087424,314.19
322.6886,29.796,1.0944,32.6087424,314.25
322.88864,29.796,1.0944,32.6087424,314.25
323.09155,29.796,1.0943,32.6057628,314.25
323.29304,29.796,1.0943,32.6057628,314.31
323.48052,29.796,1.0943,32.6057628,314.31
323.68358,29.796,1.0942,32.6027832,314.38
323.88434,29.795,1.0942,32.601689,314.38
324.08417,29.795,1.0942,32.601689,314.38
324.28577,29.796,1.0941,32.5998036,314.44
324.47179,29.795,1.0941,32.5987095,314.44
324.67489,29.795,1.094,32.59573,314.5
324.87709,29.796,1.094,32.596824,314.5
325.08006,29.796,1.094,32.596824,314.5
325.26777,29.795,1.0939,32.5927505,314.5
325.46963,29.793,1.0938,32.5875834,314.5
325.67271,29.793,1.0938,32.5875834,314.5
325.87497,29.792,1.0937,32.5835104,314.56
326.07587,29.792,1.0937,32.5835104,314.56
326.27469,29.791,1.0936,32.5794376,314.56
326.47577,29.79,1.0936,32.578344,314.63
326.6615,29.789,1.0935,32.5742715,314.63
326.86464,29.789,1.0935,32.5742715,314.63
327.06554,29.788,1.0934,32.5701992,314.63
327.26672,29.787,1.0934,32.5691058,314.69
327.4709,29.788,1.0933,32.5672204,314.69
327.6581,29.787,1.0933,32.5661271,314.69
327.8599,29.785,1.0932,32.560962,314.69
328.06273,29.784,1.0931,32.5568904,314.69
328.26592,29.783,1.093,32.552819,314.69
328.45204,29.784,1.0933,32.5628472,314.75
328.65553,29.796,1.0935,32.581926,314.75
328.85466,29.796,1.0935,32.581926,314.75
329.05475,29.796,1.0935,32.581926,314.75
329.25713,29.797,1.0934,32.5800398,314.75
329.45868,29.796,1.0934,32.5789464,314.81
329.65959,29.796,1.0934,32.5789464,314.81
