Time (s),Logical_PWM,Voltage (V),Current (A),Power (W)
668.74458,81.00000,9.25800,0.49210,4.55586
669.14256,81.00000,9.25800,0.49200,4.55494
669.54094,81.00000,9.25800,0.49200,4.55494
669.93948,81.00000,9.25800,0.49190,4.55401
670.33777,81.00000,9.25800,0.49190,4.55401
670.73691,81.00000,9.25800,0.49170,4.55216
671.13529,81.00000,9.25900,0.49170,4.55265
671.53343,81.00000,9.25900,0.49160,4.55172
671.93210,81.00000,9.25900,0.49150,4.55080
672.92836,82.00000,9.37400,0.49730,4.66169
673.32676,82.00000,9.37400,0.49740,4.66263
673.72538,82.00000,9.37400,0.49720,4.66075
674.12350,82.00000,9.37400,0.49710,4.65982
674.52266,82.00000,9.37400,0.49710,4.65982
674.92088,82.00000,9.37400,0.49700,4.65888
675.31952,82.00000,9.37400,0.49700,4.65888
675.71813,82.00000,9.37400,0.49690,4.65794
676.11667,82.00000,9.37400,0.49680,4.65700
676.51478,82.00000,9.37500,0.49680,4.65750
676.91379,82.00000,9.37500,0.49670,4.65656
677.31170,82.00000,9.37500,0.49650,4.65469
677.71053,82.00000,9.37500,0.49660,4.65562
678.10887,82.00000,9.37500,0.49640,4.65375
678.50748,82.00000,9.37500,0.49630,4.65281
678.90612,82.00000,9.37500,0.49620,4.65187
679.30483,82.00000,9.37500,0.49620,4.65187
679.70249,82.00000,9.37500,0.49620,4.65187
680.10114,82.00000,9.37500,0.49610,4.65094
680.49987,82.00000,9.37600,0.49600,4.65050
681.49677,83.00000,9.49000,0.50190,4.76303
681.89546,83.00000,9.49100,0.50180,4.76258
682.29418,83.00000,9.49100,0.50170,4.76163
682.69229,83.00000,9.49100,0.50160,4.76069
683.09169,83.00000,9.49100,0.50150,4.75974
683.48970,83.00000,9.49100,0.50150,4.75974
683.88841,83.00000,9.49100,0.50140,4.75879
684.28669,83.00000,9.49100,0.50130,4.75784
684.68472,83.00000,9.49100,0.50120,4.75689
685.08320,83.00000,9.49100,0.50120,4.75689
685.48202,83.00000,9.49100,0.50120,4.75689
685.88036,83.00000,9.49200,0.50100,4.75549
686.27904,83.00000,9.49200,0.50090,4.75454
686.67716,83.00000,9.49200,0.50090,4.75454
687.07638,83.00000,9.49200,0.50070,4.75264
687.47479,83.00000,9.49200,0.50080,4.75359
687.87332,83.00000,9.49200,0.50060,4.75170
688.27179,83.00000,9.49200,0.50060,4.75170
688.66988,83.00000,9.49200,0.50050,4.75075
689.06875,83.00000,9.49300,0.50040,4.75030
690.06518,84.00000,9.60700,0.50630,4.86402
690.46332,84.00000,9.60800,0.50620,4.86357
690.86199,84.00000,9.60800,0.50610,4.86261
691.26030,84.00000,9.60800,0.50600,4.86165
691.65843,84.00000,9.60800,0.50590,4.86069
692.05754,84.00000,9.60800,0.50590,4.86069
692.45588,84.00000,9.60800,0.50580,4.85973
692.85441,84.00000,9.60800,0.50570,4.85877
693.25292,84.00000,9.60800,0.50580,4.85973
693.65136,84.00000,9.60800,0.50570,4.85877
694.04944,84.00000,9.60800,0.50540,4.85588
694.44782,84.00000,9.60800,0.50540,4.85588
694.84635,84.00000,9.60900,0.50530,4.85543
695.24542,84.00000,9.60900,0.50530,4.85543
695.64402,84.00000,9.60900,0.50520,4.85447
696.04178,84.00000,9.60900,0.50510,4.85351
696.44029,84.00000,9.60900,0.50510,4.85351
696.83910,84.00000,9.60900,0.50510,4.85351
697.23784,84.00000,9.60900,0.50490,4.85158
697.63605,84.00000,9.60900,0.50490,4.85158
698.63298,85.00000,9.72400,0.51070,4.96605
699.03073,85.00000,9.72400,0.51060,4.96507
699.42959,85.00000,9.72400,0.51050,4.96410
699.82755,85.00000,9.72500,0.51050,4.96461
700.22618,85.00000,9.72500,0.51040,4.96364
700.62480,85.00000,9.72500,0.51030,4.96267
701.02385,85.00000,9.72500,0.51020,4.96169
701.42185,85.00000,9.72500,0.51020,4.96169
701.82050,85.00000,9.72500,0.51000,4.95975
702.21899,85.00000,9.72500,0.51010,4.96072
702.61763,85.00000,9.72500,0.51000,4.95975
703.01573,85.00000,9.72500,0.50990,4.95878
703.41395,85.00000,9.72500,0.50980,4.95781
703.81338,85.00000,9.72600,0.50970,4.95734
704.21100,85.00000,9.72600,0.50970,4.95734
704.61024,85.00000,9.72600,0.50960,4.95637
705.00873,85.00000,9.72600,0.50950,4.95540
705.40684,85.00000,9.72600,0.50940,4.95442
705.80554,85.00000,9.72600,0.50940,4.95442
706.20439,85.00000,9.72600,0.50940,4.95442
707.20020,86.00000,9.84100,0.51500,5.06811
707.59877,86.00000,9.84100,0.51500,5.06811
707.99683,86.00000,9.84100,0.51500,5.06811
708.39617,86.00000,9.84200,0.51480,5.06666
708.79430,86.00000,9.84200,0.51480,5.06666
709.19312,86.00000,9.84200,0.51470,5.06568
709.59166,86.00000,9.84200,0.51460,5.06469
709.98970,86.00000,9.84200,0.51450,5.06371
710.38827,86.00000,9.84200,0.51440,5.06272
710.78652,86.00000,9.84200,0.51440,5.06272
711.18539,86.00000,9.84200,0.51430,5.06174
711.58407,86.00000,9.84200,0.51430,5.06174
711.98242,86.00000,9.84200,0.51420,5.06076
712.38104,86.00000,9.84300,0.51420,5.06127
712.77913,86.00000,9.84300,0.51410,5.06029
713.17735,86.00000,9.84300,0.51400,5.05930
713.57647,86.00000,9.84300,0.51390,5.05832
713.97420,86.00000,9.84300,0.51390,5.05832
714.37287,86.00000,9.84300,0.51380,5.05733
714.77149,86.00000,9.84300,0.51370,5.05635
715.76836,87.00000,9.95800,0.51950,5.17318
716.16682,87.00000,9.95800,0.51940,5.17219
716.56466,87.00000,9.95900,0.51940,5.17270
716.96335,87.00000,9.95900,0.51930,5.17171
717.36186,87.00000,9.95900,0.51920,5.17071
717.76057,87.00000,9.95900,0.51920,5.17071
718.15879,87.00000,9.95900,0.51900,5.16872
718.55785,87.00000,9.95900,0.51900,5.16872
718.95641,87.00000,9.95900,0.51890,5.16773
719.35487,87.00000,9.95900,0.51890,5.16773
719.75318,87.00000,9.95900,0.51880,5.16673
720.15176,87.00000,9.95900,0.51870,5.16573
720.55039,87.00000,9.96000,0.51870,5.16625
720.94897,87.00000,9.96000,0.51860,5.16526
721.34745,87.00000,9.96000,0.51850,5.16426
721.74552,87.00000,9.96000,0.51840,5.16326
722.14414,87.00000,9.96000,0.51830,5.16227
722.54242,87.00000,9.96000,0.51830,5.16227
722.94136,87.00000,9.96000,0.51820,5.16127
723.33934,87.00000,9.96000,0.51810,5.16028
724.33583,88.00000,10.07500,0.52390,5.27829
724.73404,88.00000,10.07600,0.52380,5.27781
725.13291,88.00000,10.07600,0.52370,5.27680
725.53179,88.00000,10.07600,0.52370,5.27680
725.92954,88.00000,10.07600,0.52360,5.27579
726.32834,88.00000,10.07600,0.52350,5.27479
726.72700,88.00000,10.07600,0.52340,5.27378
727.12470,88.00000,10.07600,0.52340,5.27378
727.52368,88.00000,10.07600,0.52330,5.27277
727.92175,88.00000,10.07600,0.52320,5.27176
728.32027,88.00000,10.07600,0.52310,5.27076
728.71887,88.00000,10.07600,0.52310,5.27076
729.11724,88.00000,10.07700,0.52300,5.27027
729.51651,88.00000,10.07700,0.52290,5.26926
729.91464,88.00000,10.07700,0.52280,5.26826
730.31342,88.00000,10.07700,0.52280,5.26826
730.71121,88.00000,10.07700,0.52270,5.26725
731.10978,88.00000,10.07700,0.52270,5.26725
731.50846,88.00000,10.07700,0.52250,5.26523
731.90710,88.00000,10.07700,0.52250,5.26523
732.90353,89.00000,10.19200,0.52830,5.38443
733.30175,89.00000,10.19200,0.52820,5.38341
733.70071,89.00000,10.19200,0.52810,5.38240
734.09873,89.00000,10.19300,0.52800,5.38190
734.49772,89.00000,10.19300,0.52790,5.38088
734.89634,89.00000,10.19300,0.52790,5.38088
735.29437,89.00000,10.19300,0.52770,5.37885
735.69246,89.00000,10.19300,0.52770,5.37885
736.09132,89.00000,10.19300,0.52760,5.37783
736.48985,89.00000,10.19300,0.52760,5.37783
736.68891,89.00000,10.19300,0.52750,5.37681
736.88816,89.00000,10.19300,0.52750,5.37681
737.08778,89.00000,10.19300,0.52750,5.37681
737.28683,89.00000,10.19300,0.52740,5.37579
737.48621,89.00000,10.19300,0.52740,5.37579
737.68547,89.00000,10.19300,0.52730,5.37477
737.88452,89.00000,10.19400,0.52730,5.37530
738.08418,89.00000,10.19400,0.52730,5.37530
738.28332,89.00000,10.19400,0.52720,5.37428
738.48175,89.00000,10.19400,0.52720,5.37428
739.27894,90.00000,10.30900,0.53300,5.49470
739.47816,90.00000,10.30900,0.53290,5.49367
739.67723,90.00000,10.30900,0.53290,5.49367
739.87659,90.00000,10.30900,0.53280,5.49264
740.07611,90.00000,10.30900,0.53280,5.49264
740.27588,90.00000,10.30900,0.53270,5.49160
740.47491,90.00000,10.30900,0.53270,5.49160
740.67419,90.00000,10.30900,0.53260,5.49057
740.87349,90.00000,10.30900,0.53260,5.49057
741.27175,90.00000,10.30900,0.53250,5.48954
741.47089,90.00000,10.30900,0.53250,5.48954
741.67045,90.00000,10.30900,0.53240,5.48851
742.06860,90.00000,10.30900,0.53230,5.48748
742.26791,90.00000,10.30900,0.53230,5.48748
742.46690,90.00000,10.31000,0.53230,5.48801
742.66594,90.00000,10.30900,0.53230,5.48748
742.86604,90.00000,10.30900,0.53220,5.48645
743.06471,90.00000,10.31000,0.53220,5.48698
743.46316,90.00000,10.31000,0.53210,5.48595
743.66277,90.00000,10.31000,0.53210,5.48595
744.45959,91.00000,10.42500,0.53780,5.60656
744.65868,91.00000,10.42500,0.53770,5.60552
744.85789,91.00000,10.42500,0.53770,5.60552
745.25662,91.00000,10.42500,0.53760,5.60448
745.45568,91.00000,10.42500,0.53760,5.60448
745.65478,91.00000,10.42500,0.53750,5.60344
746.05353,91.00000,10.42500,0.53750,5.60344
746.25259,91.00000,10.42500,0.53740,5.60240
746.45264,91.00000,10.42500,0.53740,5.60240
746.65148,91.00000,10.42500,0.53730,5.60135
747.04995,91.00000,10.42500,0.53720,5.60031
747.24944,91.00000,10.42600,0.53720,5.60085
747.44849,91.00000,10.42600,0.53720,5.60085
747.84723,91.00000,10.42600,0.53710,5.59980
748.04666,91.00000,10.42600,0.53700,5.59876
748.24579,91.00000,10.42600,0.53700,5.59876
748.44485,91.00000,10.42600,0.53700,5.59876
748.84299,91.00000,10.42600,0.53690,5.59772
749.04279,91.00000,10.42600,0.53680,5.59668
749.24164,91.00000,10.42600,0.53680,5.59668
750.03830,92.00000,10.54100,0.54250,5.71849
750.43740,92.00000,10.54100,0.54240,5.71744
750.63602,92.00000,10.54100,0.54240,5.71744
750.83607,92.00000,10.54100,0.54230,5.71638
751.03511,92.00000,10.54100,0.54230,5.71638
751.43325,92.00000,10.54100,0.54220,5.71533
751.63327,92.00000,10.54100,0.54220,5.71533
752.03098,92.00000,10.54200,0.54210,5.71482
752.43005,92.00000,10.54200,0.54200,5.71376
752.82731,92.00000,10.54200,0.54190,5.71271
753.22656,92.00000,10.54200,0.54180,5.71166
753.62563,92.00000,10.54200,0.54180,5.71166
754.02361,92.00000,10.54200,0.54170,5.71060
754.42229,92.00000,10.54200,0.54160,5.70955
754.82092,92.00000,10.54200,0.54150,5.70849
755.21864,92.00000,10.54200,0.54140,5.70744
755.61746,92.00000,10.54300,0.54140,5.70798
756.01596,92.00000,10.54300,0.54130,5.70693
756.41444,92.00000,10.54300,0.54130,5.70693
756.81353,92.00000,10.54300,0.54120,5.70587
757.80973,93.00000,10.65800,0.54680,5.82779
758.20708,93.00000,10.65800,0.54670,5.82673
758.60577,93.00000,10.65800,0.54670,5.82673
759.00493,93.00000,10.65800,0.54650,5.82460
759.40310,93.00000,10.65800,0.54650,5.82460
759.80224,93.00000,10.65900,0.54640,5.82408
760.20044,93.00000,10.65900,0.54630,5.82301
760.59908,93.00000,10.65900,0.54620,5.82195
760.99686,93.00000,10.65900,0.54610,5.82088
761.39553,93.00000,10.65900,0.54610,5.82088
761.79450,93.00000,10.65900,0.54590,5.81875
762.19216,93.00000,10.65900,0.54590,5.81875
762.59140,93.00000,10.65900,0.54580,5.81768
762.98963,93.00000,10.65900,0.54580,5.81768
763.38820,93.00000,10.65900,0.54570,5.81662
763.78684,93.00000,10.66000,0.54560,5.81610
764.18461,93.00000,10.66000,0.54550,5.81503
764.58393,93.00000,10.66000,0.54550,5.81503
764.98236,93.00000,10.66000,0.54540,5.81396
765.38054,93.00000,10.66000,0.54530,5.81290
766.37651,94.00000,10.77500,0.55100,5.93703
766.77509,94.00000,10.77500,0.55090,5.93595
767.17409,94.00000,10.77500,0.55080,5.93487
767.57186,94.00000,10.77500,0.55080,5.93487
767.97088,94.00000,10.77500,0.55070,5.93379
768.36912,94.00000,10.77600,0.55060,5.93327
768.76778,94.00000,10.77600,0.55050,5.93219
769.16642,94.00000,10.77600,0.55040,5.93111
769.56481,94.00000,10.77600,0.55030,5.93003
769.96310,94.00000,10.77600,0.55030,5.93003
770.36085,94.00000,10.77600,0.55020,5.92896
770.75963,94.00000,10.77600,0.55010,5.92788
771.15881,94.00000,10.77600,0.55010,5.92788
771.55643,94.00000,10.77600,0.55000,5.92680
771.95573,94.00000,10.77700,0.54990,5.92627
772.35370,94.00000,10.77700,0.54980,5.92519
772.75282,94.00000,10.77700,0.54980,5.92519
773.15104,94.00000,10.77700,0.54970,5.92412
773.54977,94.00000,10.77700,0.54960,5.92304
773.94778,94.00000,10.77700,0.54950,5.92196
774.94393,95.00000,10.89200,0.55510,6.04615
775.34268,95.00000,10.89200,0.55510,6.04615
775.74135,95.00000,10.89200,0.55500,6.04506
776.13918,95.00000,10.89200,0.55490,6.04397
776.53825,95.00000,10.89300,0.55480,6.04344
776.93688,95.00000,10.89300,0.55470,6.04235
777.33496,95.00000,10.89300,0.55460,6.04126
777.73308,95.00000,10.89300,0.55460,6.04126
778.13201,95.00000,10.89300,0.55450,6.04017
778.53069,95.00000,10.89300,0.55440,6.03908
778.92937,95.00000,10.89300,0.55430,6.03799
779.32705,95.00000,10.89300,0.55420,6.03690
779.72595,95.00000,10.89300,0.55420,6.03690
780.12455,95.00000,10.89400,0.55410,6.03637
780.52285,95.00000,10.89400,0.55400,6.03528
780.92096,95.00000,10.89400,0.55400,6.03528
781.31956,95.00000,10.89400,0.55390,6.03419
781.71885,95.00000,10.89400,0.55380,6.03310
782.11659,95.00000,10.89400,0.55370,6.03201
782.51574,95.00000,10.89400,0.55360,6.03092
783.51185,96.00000,11.00900,0.55920,6.15623
783.90993,96.00000,11.00900,0.55910,6.15513
784.30861,96.00000,11.01000,0.55910,6.15569
784.70773,96.00000,11.01000,0.55900,6.15459
785.10564,96.00000,11.01000,0.55890,6.15349
785.50477,96.00000,11.01000,0.55890,6.15349
785.90286,96.00000,11.01000,0.55870,6.15129
786.30086,96.00000,11.01000,0.55870,6.15129
786.69998,96.00000,11.01000,0.55860,6.15019
787.09883,96.00000,11.01000,0.55850,6.14908
787.49691,96.00000,11.01000,0.55840,6.14798
787.89559,96.00000,11.01000,0.55830,6.14688
788.29389,96.00000,11.01100,0.55830,6.14744
788.69209,96.00000,11.01100,0.55820,6.14634
789.09119,96.00000,11.01100,0.55810,6.14524
789.48943,96.00000,11.01100,0.55800,6.14414
789.88805,96.00000,11.01100,0.55790,6.14304
790.28597,96.00000,11.01100,0.55780,6.14194
790.68454,96.00000,11.01100,0.55780,6.14194
791.08322,96.00000,11.01100,0.55770,6.14083
792.07945,97.00000,11.12700,0.56330,6.26784
792.47777,97.00000,11.12700,0.56320,6.26673
792.87697,97.00000,11.12700,0.56310,6.26561
793.27523,97.00000,11.12700,0.56300,6.26450
793.67380,97.00000,11.12700,0.56290,6.26339
794.07217,97.00000,11.12700,0.56280,6.26228
794.47178,97.00000,11.12700,0.56270,6.26116
794.86944,97.00000,11.12700,0.56270,6.26116
795.26818,97.00000,11.12700,0.56260,6.26005
795.66543,97.00000,11.12700,0.56250,6.25894
796.06460,97.00000,11.12800,0.56240,6.25839
796.46330,97.00000,11.12800,0.56240,6.25839
796.86147,97.00000,11.12800,0.56230,6.25727
797.26069,97.00000,11.12800,0.56220,6.25616
797.65880,97.00000,11.12800,0.56210,6.25505
798.05702,97.00000,11.12800,0.56200,6.25394
798.45599,97.00000,11.12800,0.56200,6.25394
798.85434,97.00000,11.12800,0.56190,6.25282
799.25253,97.00000,11.12800,0.56180,6.25171
799.65148,97.00000,11.12900,0.56180,6.25227
800.64773,98.00000,11.24400,0.56730,6.37872
801.04639,98.00000,11.24400,0.56720,6.37760
801.44488,98.00000,11.24400,0.56710,6.37647
801.84274,98.00000,11.24400,0.56710,6.37647
802.24157,98.00000,11.24400,0.56700,6.37535
802.64070,98.00000,11.24400,0.56690,6.37422
803.03902,98.00000,11.24500,0.56680,6.37367
803.43693,98.00000,11.24500,0.56670,6.37254
803.83520,98.00000,11.24500,0.56670,6.37254
804.23373,98.00000,11.24500,0.56660,6.37142
804.63282,98.00000,11.24500,0.56650,6.37029
805.03094,98.00000,11.24500,0.56640,6.36917
805.42993,98.00000,11.24500,0.56630,6.36804
805.82853,98.00000,11.24500,0.56630,6.36804
806.02717,98.00000,11.24500,0.56630,6.36804
806.22671,98.00000,11.24500,0.56620,6.36692
806.42626,98.00000,11.24500,0.56620,6.36692
806.62481,98.00000,11.24500,0.56610,6.36579
806.82472,98.00000,11.24500,0.56610,6.36579
807.02426,98.00000,11.24500,0.56600,6.36467
807.82077,99.00000,11.36100,0.57160,6.49395
808.01946,99.00000,11.36100,0.57170,6.49508
808.21948,99.00000,11.36100,0.57160,6.49395
808.41866,99.00000,11.36100,0.57160,6.49395
808.61771,99.00000,11.36100,0.57150,6.49281
808.81644,99.00000,11.36100,0.57150,6.49281
809.01649,99.00000,11.36100,0.57140,6.49168
809.21594,99.00000,11.36100,0.57130,6.49054
809.41483,99.00000,11.36100,0.57140,6.49168
809.61350,99.00000,11.36100,0.57120,6.48940
809.81305,99.00000,11.36100,0.57120,6.48940
810.01213,99.00000,11.36100,0.57120,6.48940
810.21119,99.00000,11.36100,0.57120,6.48940
810.41077,99.00000,11.36100,0.57110,6.48827
810.61032,99.00000,11.36200,0.57110,6.48884
810.80911,99.00000,11.36200,0.57110,6.48884
811.00922,99.00000,11.36200,0.57100,6.48770
811.20768,99.00000,11.36200,0.57100,6.48770
811.40735,99.00000,11.36200,0.57090,6.48657
811.60641,99.00000,11.36200,0.57090,6.48657
812.40330,100.00000,11.47700,0.57650,6.61649
812.60234,100.00000,11.47700,0.57640,6.61534
812.80146,100.00000,11.47700,0.57640,6.61534
813.00088,100.00000,11.47700,0.57630,6.61420
813.39985,100.00000,11.47700,0.57620,6.61305
813.59903,100.00000,11.47700,0.57620,6.61305
813.79757,100.00000,11.47700,0.57620,6.61305
814.19624,100.00000,11.47700,0.57610,6.61190
814.39529,100.00000,11.47800,0.57610,6.61248
814.79369,100.00000,11.47800,0.57600,6.61133
814.99325,100.00000,11.47800,0.57590,6.61018
815.39185,100.00000,11.47800,0.57580,6.60903
815.59094,100.00000,11.47800,0.57580,6.60903
815.98943,100.00000,11.47800,0.57570,6.60788
816.38819,100.00000,11.47800,0.57560,6.60674
816.58775,100.00000,11.47800,0.57560,6.60674
816.98617,100.00000,11.47800,0.57550,6.60559
817.18523,100.00000,11.47800,0.57540,6.60444
817.58386,100.00000,11.47900,0.57540,6.60502
817.78249,100.00000,11.47800,0.57530,6.60329
818.58043,101.00000,11.59400,0.58090,6.73495
818.97844,101.00000,11.59400,0.58080,6.73380
819.17802,101.00000,11.59400,0.58080,6.73380
819.57618,101.00000,11.59400,0.58070,6.73264
819.77575,101.00000,11.59400,0.58060,6.73148
820.17370,101.00000,11.59400,0.58060,6.73148
820.37274,101.00000,11.59400,0.58050,6.73032
820.77186,101.00000,11.59400,0.58040,6.72916
820.97100,101.00000,11.59400,0.58040,6.72916
821.36967,101.00000,11.59400,0.58030,6.72800
821.56855,101.00000,11.59500,0.58030,6.72858
821.96706,101.00000,11.59500,0.58020,6.72742
822.16638,101.00000,11.59500,0.58010,6.72626
822.36563,101.00000,11.59500,0.58010,6.72626
822.76419,101.00000,11.59500,0.58000,6.72510
822.96384,101.00000,11.59500,0.58000,6.72510
823.36207,101.00000,11.59500,0.57990,6.72394
823.76089,101.00000,11.59500,0.57980,6.72278
824.15871,101.00000,11.59500,0.57970,6.72162
824.35798,101.00000,11.59500,0.57970,6.72162
825.15529,102.00000,11.71100,0.58530,6.85445
825.55351,102.00000,11.71100,0.58520,6.85328
825.95232,102.00000,11.71100,0.58510,6.85211
826.35092,102.00000,11.71100,0.58500,6.85093
826.54960,102.00000,11.71100,0.58500,6.85093
826.94832,102.00000,11.71100,0.58490,6.84976
827.14809,102.00000,11.71100,0.58480,6.84859
827.54585,102.00000,11.71100,0.58470,6.84742
827.74591,102.00000,11.71100,0.58470,6.84742
828.14461,102.00000,11.71100,0.58460,6.84625
828.54221,102.00000,11.71200,0.58460,6.84684
828.94147,102.00000,11.71200,0.58450,6.84566
829.33900,102.00000,11.71200,0.58440,6.84449
829.73763,102.00000,11.71200,0.58430,6.84332
830.13685,102.00000,11.71200,0.58420,6.84215
830.53490,102.00000,11.71200,0.58410,6.84098
830.93392,102.00000,11.71200,0.58410,6.84098
831.33173,102.00000,11.71200,0.58400,6.83981
831.73004,102.00000,11.71200,0.58390,6.83864
832.12867,102.00000,11.71300,0.58380,6.83805
832.92610,103.00000,11.82800,0.58940,6.97142
833.32472,103.00000,11.82800,0.58930,6.97024
833.72284,103.00000,11.82800,0.58920,6.96906
834.12151,103.00000,11.82800,0.58910,6.96787
834.52012,103.00000,11.82800,0.58900,6.96669
834.91907,103.00000,11.82800,0.58900,6.96669
835.31721,103.00000,11.82800,0.58890,6.96551
835.71555,103.00000,11.82800,0.58880,6.96433
836.11471,103.00000,11.82900,0.58870,6.96373
836.51289,103.00000,11.82900,0.58860,6.96255
836.91159,103.00000,11.82900,0.58850,6.96137
837.30976,103.00000,11.82900,0.58840,6.96018
837.70866,103.00000,11.82900,0.58830,6.95900
838.10628,103.00000,11.82900,0.58830,6.95900
838.50509,103.00000,11.82900,0.58820,6.95782
838.90393,103.00000,11.82900,0.58810,6.95663
839.30284,103.00000,11.82900,0.58800,6.95545
839.70045,103.00000,11.83000,0.58800,6.95604
840.09959,103.00000,11.83000,0.58790,6.95486
840.49819,103.00000,11.83000,0.58780,6.95367
841.29489,104.00000,11.94500,0.59330,7.08697
841.69353,104.00000,11.94500,0.59320,7.08577
842.09164,104.00000,11.94500,0.59310,7.08458
842.49074,104.00000,11.94600,0.59310,7.08517
842.88845,104.00000,11.94600,0.59300,7.08398
843.28751,104.00000,11.94600,0.59290,7.08278
843.68629,104.00000,11.94600,0.59280,7.08159
844.08415,104.00000,11.94600,0.59270,7.08039
844.48343,104.00000,11.94600,0.59260,7.07920
844.88114,104.00000,11.94600,0.59250,7.07801
845.28046,104.00000,11.94600,0.59250,7.07801
845.67842,104.00000,11.94600,0.59240,7.07681
846.07674,104.00000,11.94600,0.59230,7.07562
846.47539,104.00000,11.94700,0.59220,7.07501
846.87373,104.00000,11.94700,0.59210,7.07382
847.27233,104.00000,11.94700,0.59200,7.07262
847.67099,104.00000,11.94700,0.59200,7.07262
848.06989,104.00000,11.94700,0.59190,7.07143
848.46849,104.00000,11.94700,0.59180,7.07023
848.86680,104.00000,11.94700,0.59180,7.07023
849.66356,105.00000,12.06300,0.59730,7.20523
850.06165,105.00000,12.06300,0.59720,7.20402
850.46039,105.00000,12.06300,0.59710,7.20282
850.85939,105.00000,12.06300,0.59700,7.20161
851.25713,105.00000,12.06300,0.59690,7.20040
851.65655,105.00000,12.06300,0.59690,7.20040
852.05443,105.00000,12.06300,0.59680,7.19920
852.45351,105.00000,12.06300,0.59670,7.19799
852.85188,105.00000,12.06300,0.59660,7.19679
