Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
423.87416,29.90800,1.07770,319.50000,23.62000,229.13000,23.31000,22.75000,0
424.27712,29.90800,1.07770,319.50000,23.62000,229.13000,23.31000,22.75000,0
424.66421,29.90800,1.07760,319.50000,23.62000,229.13000,23.31000,22.75000,0
425.06738,29.90800,1.07760,319.50000,23.62000,229.19000,23.31000,22.75000,0
425.47252,29.90800,1.07760,319.50000,23.62000,229.19000,23.31000,22.75000,0
425.86214,29.90800,1.07760,319.50000,23.62000,229.25000,23.31000,22.75000,0
426.26701,29.90900,1.07760,319.50000,23.62000,229.38000,23.31000,22.75000,0
426.66984,29.90900,1.07760,319.56000,23.62000,229.44000,23.31000,22.75000,0
427.05929,29.90900,1.07750,319.56000,23.62000,229.50000,23.31000,22.75000,0
427.46418,29.90900,1.07750,319.56000,23.62000,229.56000,23.31000,22.75000,0
427.86401,29.90900,1.07750,319.56000,23.62000,229.56000,23.31000,22.75000,0
428.26653,29.90900,1.07750,319.56000,23.62000,229.63000,23.31000,22.75000,0
428.65526,29.90900,1.07750,319.56000,23.62000,229.63000,23.31000,22.75000,0
429.05832,29.90900,1.07740,319.56000,23.62000,229.63000,23.31000,22.75000,0
429.44649,29.90900,1.07740,319.56000,23.62000,229.63000,23.31000,22.75000,0
429.84786,29.90900,1.07740,319.56000,23.62000,229.63000,23.31000,22.75000,0
430.25275,29.90900,1.07740,319.56000,23.62000,229.63000,23.31000,22.75000,0
430.64152,29.90900,1.07740,319.56000,23.62000,229.63000,23.31000,22.75000,0
431.04505,29.90900,1.07740,319.56000,23.62000,229.63000,23.31000,22.75000,0
431.44814,29.90900,1.07740,319.63000,23.62000,229.63000,23.31000,22.75000,0
431.85027,29.90900,1.07730,319.63000,23.62000,229.63000,23.31000,22.75000,0
432.23800,29.90900,1.07730,319.63000,23.62000,229.63000,23.31000,22.75000,0
432.64022,29.90900,1.07730,319.63000,23.62000,229.63000,23.31000,22.75000,0
433.04097,29.90900,1.07730,319.63000,23.62000,229.63000,23.31000,22.75000,0
433.44163,29.90900,1.07730,319.63000,23.62000,229.63000,23.31000,22.75000,0
433.82908,29.90900,1.07720,319.63000,23.62000,229.69000,23.31000,22.75000,0
434.23231,29.90900,1.07720,319.63000,23.62000,229.81000,23.31000,22.75000,0
434.63212,29.90900,1.07720,319.63000,23.62000,229.88000,23.31000,22.75000,0
435.02943,29.90900,1.07720,319.63000,23.62000,229.94000,23.31000,22.75000,0
435.42966,29.90900,1.07720,319.63000,23.62000,230.06000,23.31000,22.75000,0
435.83204,29.90900,1.07720,319.63000,23.62000,230.06000,23.31000,22.75000,0
436.23265,29.90900,1.07710,319.63000,23.62000,230.06000,23.31000,22.75000,0
436.63223,29.90900,1.07710,319.63000,23.62000,230.06000,23.31000,22.75000,0
437.02977,29.90900,1.07710,319.63000,23.62000,230.06000,23.31000,22.75000,0
437.42801,29.90900,1.07710,319.63000,23.62000,230.06000,23.31000,22.75000,0
437.62899,29.90900,1.07710,319.63000,23.62000,230.06000,23.31000,22.75000,0
437.81302,29.90900,1.07710,319.63000,23.62000,230.06000,23.31000,22.75000,0
438.02689,29.91000,1.07710,319.63000,23.62000,230.06000,23.31000,22.75000,0
438.21464,29.91000,1.07710,319.63000,23.62000,230.06000,23.31000,22.75000,0
438.41554,29.91000,1.07710,319.63000,23.62000,230.06000,23.31000,22.75000,0
438.61750,29.91000,1.07710,319.63000,23.62000,230.06000,23.31000,22.75000,0
438.81854,29.91000,1.07710,319.63000,23.62000,230.06000,23.31000,22.75000,0
439.01756,29.91000,1.07700,319.63000,23.62000,230.06000,23.31000,22.75000,0
439.21434,29.91000,1.07700,319.63000,23.62000,230.06000,23.31000,22.75000,0
439.41250,29.91000,1.07700,319.63000,23.62000,230.06000,23.31000,22.75000,0
439.61597,29.91000,1.07700,319.63000,23.62000,230.06000,23.31000,22.75000,0
439.81705,29.91000,1.07700,319.63000,23.62000,230.06000,23.31000,22.75000,0
440.01871,29.91000,1.07700,319.63000,23.62000,230.06000,23.31000,22.75000,0
440.20703,29.91000,1.07700,319.63000,23.62000,230.06000,23.31000,22.75000,0
440.40910,29.91000,1.07700,319.63000,23.62000,230.06000,23.31000,22.75000,0
440.61229,29.91000,1.07700,319.63000,23.62000,230.06000,23.31000,22.75000,0
440.80137,29.91000,1.07700,319.63000,23.62000,230.13000,23.31000,22.75000,0
441.00210,29.91000,1.07700,319.63000,23.62000,230.13000,23.31000,22.75000,0
441.20592,29.91000,1.07700,319.63000,23.62000,230.13000,23.31000,22.75000,0
441.40921,29.91000,1.07700,319.63000,23.62000,230.13000,23.31000,22.75000,0
441.61169,29.91000,1.07700,319.63000,23.62000,230.13000,23.31000,22.75000,0
441.79911,29.91000,1.07700,319.63000,23.62000,230.13000,23.31000,22.75000,0
442.00146,29.91000,1.07690,319.63000,23.62000,230.13000,23.31000,22.75000,0
442.20393,29.91000,1.07690,319.63000,23.62000,230.13000,23.31000,22.75000,0
442.40664,29.91000,1.07690,319.63000,23.62000,230.13000,23.31000,22.75000,0
442.60903,29.91000,1.07690,319.63000,23.62000,230.13000,23.31000,22.75000,0
442.79561,29.91000,1.07690,319.63000,23.62000,230.13000,23.31000,22.75000,0
442.99970,29.91000,1.07690,319.63000,23.62000,230.13000,23.31000,22.69000,0
443.21689,29.91000,1.07690,319.63000,23.62000,230.13000,23.31000,22.69000,0
443.44874,29.91000,1.07690,319.63000,23.62000,230.13000,23.31000,22.69000,0
443.60456,29.91000,1.07690,319.69000,23.62000,230.13000,23.31000,22.69000,0
443.79333,29.91000,1.07690,319.69000,23.62000,230.13000,23.31000,22.69000,0
443.99742,29.91000,1.07690,319.69000,23.62000,230.13000,23.31000,22.69000,0
