Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
62.25304,29.58600,1.25040,241.56000,23.56000,100.00000,18.19000,19.69000,0
62.45764,29.58600,1.25020,241.69000,23.56000,100.00000,18.19000,19.69000,0
62.65272,29.58600,1.25000,241.69000,23.50000,100.00000,18.19000,19.69000,0
62.85622,29.58600,1.24980,241.81000,23.50000,100.00000,18.19000,19.69000,0
63.05167,29.58600,1.24960,242.00000,23.50000,100.00000,18.19000,19.69000,0
63.25649,29.58700,1.24940,242.00000,23.50000,100.00000,18.19000,19.69000,0
63.45050,29.58700,1.24920,242.13000,23.50000,100.00000,18.19000,19.69000,0
63.65429,29.58700,1.24910,242.25000,23.50000,100.00000,18.19000,19.69000,0
63.84904,29.58700,1.24890,242.25000,23.50000,100.00000,18.19000,19.69000,0
64.05537,29.58700,1.24870,242.38000,23.50000,100.00000,18.19000,19.69000,0
64.25064,29.58700,1.24850,242.50000,23.50000,100.00000,18.19000,19.69000,0
64.44517,29.58800,1.24830,242.50000,23.50000,100.00000,18.19000,19.69000,0
64.64925,29.58800,1.24810,242.63000,23.50000,100.00000,18.19000,19.69000,0
64.84393,29.58800,1.24790,242.75000,23.50000,100.00000,18.19000,19.69000,0
65.04990,29.58800,1.24770,242.75000,23.50000,100.00000,18.19000,19.69000,0
65.24553,29.58800,1.24760,242.88000,23.50000,100.00000,18.19000,19.69000,0
65.45058,29.58800,1.24740,242.94000,23.50000,100.06000,18.19000,19.69000,0
65.64442,29.58800,1.24720,242.94000,23.50000,100.06000,18.19000,19.69000,0
65.83864,29.58900,1.24700,243.06000,23.50000,100.06000,18.19000,19.69000,0
66.04415,29.58900,1.24680,243.19000,23.50000,100.12000,18.19000,19.69000,0
66.23876,29.58900,1.24670,243.19000,23.50000,100.12000,18.19000,19.69000,0
66.44246,29.58900,1.24650,243.31000,23.50000,100.19000,18.19000,19.69000,0
66.63860,29.58900,1.24630,243.31000,23.50000,100.19000,18.19000,19.69000,0
66.84258,29.59000,1.24610,243.44000,23.50000,100.19000,18.19000,19.69000,0
67.03667,29.59000,1.24590,243.56000,23.50000,100.19000,18.19000,19.69000,0
67.24242,29.59000,1.24580,243.56000,23.50000,100.19000,18.19000,19.69000,0
67.43709,29.59000,1.24560,243.69000,23.50000,100.19000,18.19000,19.69000,0
67.63213,29.59000,1.24540,243.81000,23.50000,100.19000,18.19000,19.69000,0
67.83662,29.59000,1.24520,243.81000,23.50000,100.19000,18.19000,19.69000,0
68.03201,29.59000,1.24510,243.94000,23.50000,100.19000,18.19000,19.69000,0
68.23757,29.59100,1.24490,244.06000,23.50000,100.19000,18.19000,19.69000,0
68.43229,29.59100,1.24470,244.06000,23.50000,100.19000,18.19000,19.69000,0
68.63795,29.59100,1.24450,244.13000,23.50000,100.19000,18.19000,19.69000,0
68.83292,29.59100,1.24440,244.19000,23.50000,100.19000,18.19000,19.69000,0
69.02755,29.59100,1.24420,244.19000,23.50000,100.19000,18.19000,19.69000,0
69.23132,29.59200,1.24400,244.31000,23.50000,100.19000,18.19000,19.69000,0
69.42592,29.59200,1.24380,244.44000,23.50000,100.19000,18.19000,19.69000,0
69.62974,29.59200,1.24370,244.44000,23.50000,100.19000,18.19000,19.69000,0
69.82535,29.59200,1.24350,244.50000,23.50000,100.19000,18.19000,19.69000,0
70.03048,29.59200,1.24330,244.56000,23.44000,100.19000,18.19000,19.69000,0
70.22442,29.59200,1.24320,244.56000,23.44000,100.19000,18.19000,19.69000,0
70.42758,29.59300,1.24300,244.69000,23.44000,100.19000,18.19000,19.69000,0
70.62122,29.59200,1.24280,244.75000,23.44000,100.19000,18.19000,19.69000,0
70.82714,29.59200,1.24270,244.75000,23.44000,100.19000,18.19000,19.69000,0
71.02277,29.59300,1.24250,244.81000,23.44000,100.19000,18.19000,19.69000,0
